id,address,lat,lon,damage_str,structure_type,target
5832018001,135 W POPPYFIELDS DR ALTADENA CA 91001,34.1993593,-118.14819449,Destroyed (>50%),Single Residence,1.0
5835037021,2641 HIGHVIEW AVE ALTADENA CA 91001,34.19022672,-118.14712797,Destroyed (>50%),Single Residence,1.0
4423008025,1141 CHAUTAUQUA BLVD LOS ANGELES CA 90272,34.05097033,-118.51815722,Destroyed (>50%),Single Residence,1.0
5839008010,642 COLMAN ST ALTADENA CA 91001,34.18405585,-118.1370667,No Damage,Single Residence,0.0
4411013006,633 TOYOPA DR LOS ANGELES CA 90272,34.03959583,-118.51941602,No Damage,Single Residence,0.0
4451007021,22065 PACIFIC COAST HWY 2 MALIBU CA 90265,34.03952331,-118.65535571,No Damage,Multiple Residence,0.0
4411011004,623 EL CERCO PL LOS ANGELES CA 90272,34.03920638,-118.52308728,Destroyed (>50%),Single Residence,1.0
4431032005,1193 PIEDRA MORADA DR LOS ANGELES CA 90272,34.06757872,-118.55174118,No Damage,Single Residence,0.0
4414006009,407 ALMAR AVE LOS ANGELES CA 90272,34.04048542,-118.53949865,Destroyed (>50%),Single Residence,1.0
4420013018,919 BIENVENEDA AVE LOS ANGELES CA 90272,34.05090284,-118.53945584,Destroyed (>50%),Single Residence,1.0
4420004038,1020 LAS LOMAS AVE LOS ANGELES CA 90272,34.05237061,-118.5355351,Destroyed (>50%),Single Residence,1.0
5846012023,1788 HOMEWOOD DR ALTADENA CA 91001,34.18887224,-118.11376244,Destroyed (>50%),Single Residence,1.0
4414023003,368 N GRENOLA ST LOS ANGELES CA 90272,34.04294444,-118.54229829,Destroyed (>50%),Single Residence,1.0
4412005022,855 HAVERFORD AVE LOS ANGELES CA 90272,34.04655072,-118.52881866,No Damage,Multiple Residence,0.0
5835042021,2723 CALLECITA DR ALTADENA CA 91001,34.19198292,-118.14274783,Destroyed (>50%),Single Residence,1.0
4419012065,712 ENCHANTED WAY LOS ANGELES CA 90272,34.04866458,-118.54900827,No Damage,Single Residence,0.0
5841007005,602 ATHENS ST ALTADENA CA 91001,34.19712208,-118.13284547,Destroyed (>50%),Single Residence,1.0
5842004040,2998 LAKE AVE ALTADENA CA 91001,34.19729201,-118.13074592,Destroyed (>50%),Single Residence,1.0
4420030026,16804 GLYNN DR LOS ANGELES CA 90272,34.06253748,-118.54999737,No Damage,Single Residence,0.0
4449004052,,34.03973431,-118.59425207,Destroyed (>50%),Single Residence,1.0
4420002071,16137 W SUNSET BLVD 304 LOS ANGELES CA 90272,34.04913258,-118.53693483,Destroyed (>50%),Multiple Residence,1.0
5846023045,1825 MIDWICK DR ALTADENA CA 91001,34.18529686,-118.11267095,No Damage,Single Residence,0.0
4415014005,16841 LIVORNO DR LOS ANGELES CA 90272,34.04418663,-118.54585764,Destroyed (>50%),Single Residence,1.0
5833004011,3207 ALACA DR ALTADENA CA 91001,34.19895407,-118.13797141,Destroyed (>50%),Single Residence,1.0
4450016023,20534 ROCA CHICA DR MALIBU CA 90265,34.03892517,-118.61842905,Destroyed (>50%),Single Residence,1.0
4420029010,1411 CHARMEL CT LOS ANGELES CA 90272,34.06072856,-118.55104443,Affected (1-9%),Single Residence,0.0
4449015019,20779 BIG ROCK DR MALIBU CA 90265,34.04412554,-118.62090179,Destroyed (>50%),Single Residence,1.0
5847020006,2196 HOLLISTON AVE ALTADENA CA 91001,34.18359701,-118.12289777,Destroyed (>50%),Single Residence,1.0
4419015177,722 PALISADES DR LOS ANGELES CA 90272,34.05200588,-118.5523387,Destroyed (>50%),Multiple Residence,1.0
4422032006,14700 ORACLE PL LOS ANGELES CA 90272,34.05527586,-118.51860786,Destroyed (>50%),Single Residence,1.0
5857028004,2230 MIDLOTHIAN DR ALTADENA CA 91001,34.1836361,-118.10689443,Affected (1-9%),Single Residence,0.0
5841010024,502 PUNAHOU ST ALTADENA CA 91001,34.19707509,-118.13522385,Destroyed (>50%),Single Residence,1.0
4416012010,17627 POSETANO RD LOS ANGELES CA 90272,34.04104851,-118.56081148,No Damage,Single Residence,0.0
5759009007,1339 RIVIERA DR PASADENA CA 91107,34.1696672,-118.07713487,Affected (1-9%),Single Residence,0.0
4453002072,311 COSTA DEL SOL WAY MALIBU 90265,34.06967685,-118.66672778,Affected (1-9%),Single Residence,0.0
5846016031,2568 PAGE DR ALTADENA CA 91001,34.18955054,-118.1197921,Destroyed (>50%),Single Residence,1.0
4431010161,17132 PALISADES CIR LOS ANGELES CA 90272,34.07509167,-118.56267347,No Damage,Multiple Residence,0.0
4412024018,337 LOMBARD AVE LOS ANGELES CA 90272,34.03642705,-118.52775783,Destroyed (>50%),Single Residence,1.0
5825001029,366 W WOODBURY RD ALTADENA CA 91001,34.1824415,-118.15847665,No Damage,Single Residence,0.0
4425001001,1682 SAN ONOFRE DR LOS ANGELES CA 90272,34.06242194,-118.50197831,No Damage,,0.0
5846006027,2556 TANOBLE DR ALTADENA CA 91001,34.18995252,-118.11451264,Destroyed (>50%),Single Residence,1.0
4416020007,17646 TRAMONTO DR LOS ANGELES CA 90272,34.04191619,-118.56068139,No Damage,Single Residence,0.0
5846024021,1767 MEADOWBROOK RD ALTADENA CA 91001,34.18365138,-118.11418556,No Damage,Single Residence,0.0
4420007023,16157 ANOKA DR LOS ANGELES CA 90272,34.0533296,-118.53482837,Destroyed (>50%),Single Residence,1.0
4423025010,846 ILIFF ST LOS ANGELES CA 90272,34.04494783,-118.51821433,Destroyed (>50%),Single Residence,1.0
4416004037,17463 TRAMONTO DR LOS ANGELES CA 90272,34.04234601,-118.55823647,No Damage,Single Residence,0.0
5846023046,1837 MIDWICK DR ALTADENA CA 91001,34.18528997,-118.11243935,No Damage,Single Residence,0.0
4431010195,17206 PALISADES CIR LOS ANGELES CA 90272,34.07486673,-118.5639672,No Damage,Multiple Residence,0.0
5835042025,256 E ALTADENA DR ALTADENA CA 91001,34.19267649,-118.14238969,Destroyed (>50%),Single Residence,1.0
5835015014,137 FIGUEROA DR ALTADENA CA 91001,34.18671395,-118.15323643,Minor (10-25%),Single Residence,0.0
4415016018,16918 LIVORNO DR LOS ANGELES CA 90272,34.04315191,-118.54725658,Destroyed (>50%),Single Residence,1.0
5765032004,2216 CIELO PL ARCADIA CA 91006,34.17473657,-118.02501974,No Damage,Single Residence,0.0
5841013005,560 E LAS FLORES DR ALTADENA CA 91001,34.1956653,-118.13429763,Destroyed (>50%),Single Residence,1.0
4413005009,525 ARBRAMAR AVE LOS ANGELES CA 90272,34.04299934,-118.53608442,No Damage,Single Residence,0.0
5828008010,2660 CALANDA AVE ALTADENA CA 91001,34.19117608,-118.15718279,Minor (10-25%),Single Residence,0.0
4431042048,16770 CALLE DE CATALINA LOS ANGELES CA 90272,34.07593099,-118.55140252,No Damage,Single Residence,0.0
5833024009,2807 MARENGO AVE ALTADENA CA 91001,34.19321715,-118.14126017,Destroyed (>50%),Single Residence,1.0
5845011002,936 BOSTON ST ALTADENA CA 91001,34.18183166,-118.13078157,Destroyed (>50%),Multiple Residence,1.0
4431027016,1924 PALISADES DR LOS ANGELES CA 90272,34.07373951,-118.55655257,Destroyed (>50%),Multiple Residence,1.0
5860034032,2210 BRAMBLING LN PASADENA CA 91107,34.18144867,-118.08614249,No Damage,Single Residence,0.0
4490018004,3815 MANDEVILLE CANYON RD LOS ANGELES CA 90049,34.11975185,-118.50468281,No Damage,Single Residence,0.0
5762006001,555 AUBURN AVE SIERRA MADRE CA 91024,34.17152615,-118.05539373,No Damage,Single Residence,0.0
5762024018,340 TOYON RD SIERRA MADRE CA 91024,34.16815176,-118.05688865,No Damage,Single Residence,0.0
5847018002,1355 MORADA PL ALTADENA CA 91001,34.18008239,-118.12265928,No Damage,Single Residence,0.0
4423020022,935 HARTZELL ST LOS ANGELES CA 90272,34.04667069,-118.52023951,Destroyed (>50%),Single Residence,1.0
4419008013,16615 AKRON ST LOS ANGELES CA 90272,34.05059292,-118.54397262,No Damage,Single Residence,0.0
5762017034,32 W CARTER AVE SIERRA MADRE CA 91024,34.17032091,-118.05296052,No Damage,Single Residence,0.0
4431027027,1940 PALISADES DR LOS ANGELES CA 90272,34.07373951,-118.55655257,Destroyed (>50%),Multiple Residence,1.0
5763022018,687 WOODLAND DR SIERRA MADRE CA 91024,34.17317041,-118.04289126,No Damage,Single Residence,0.0
5842014010,3273 N MOUNT CURVE AVE ALTADENA CA 91001,34.19991415,-118.12753855,Destroyed (>50%),Single Residence,1.0
4423012004,1014 GALLOWAY ST LOS ANGELES CA 90272,34.04786302,-118.52093947,Destroyed (>50%),Single Residence,1.0
4414025027,575 N MARQUETTE ST LOS ANGELES CA 90272,34.04566209,-118.54247435,Destroyed (>50%),Single Residence,1.0
4415001024,16600 W SUNSET BLVD LOS ANGELES CA 90272,34.04764553,-118.54344349,Destroyed (>50%),Multiple Residence,1.0
5835029021,2502 LA VENEZIA CT ALTADENA CA 91001,34.18813729,-118.14857962,Destroyed (>50%),Single Residence,1.0
4443008060,18203 COASTLINE DR NO 15 MALIBU CA 90265,34.04328647,-118.57165396,No Damage,Multiple Residence,0.0
5825008007,2010 NEWPORT AVE PASADENA CA 91103,34.18036204,-118.15815518,No Damage,Single Residence,0.0
5839004006,500 E CALAVERAS ST ALTADENA CA 91001,34.18591697,-118.13975999,No Damage,Single Residence,0.0
4412004034,15480 ANTIOCH ST NO 202 A LOS ANGELES CA 90272,34.04712705,-118.52812171,No Damage,Multiple Residence,0.0
5833004072,3215 MARENGO AVE ALTADENA CA 91001,34.19934884,-118.13711246,Destroyed (>50%),Single Residence,1.0
5842024015,3474 MONTEROSA DR ALTADENA CA 91001,34.20300639,-118.13196007,Destroyed (>50%),Single Residence,1.0
5833025025,163 E PINE ST ALTADENA CA 91001,34.1946323,-118.1431146,No Damage,Single Residence,0.0
4413005014,562 ALMAR AVE LOS ANGELES CA 90272,34.04384371,-118.53653551,No Damage,Single Residence,0.0
5751012009,1130 N VINEDO AVE PASADENA CA 91107,34.16565621,-118.09469011,No Damage,Single Residence,0.0
5842015003,915 CONCHA ST ALTADENA CA 91001,34.19938489,-118.13045793,Destroyed (>50%),Single Residence,1.0
5842010010,1200 MOUNT LOWE DR ALTADENA CA 91001,34.1974903,-118.12598134,No Damage,Single Residence,0.0
4423005002,1106 GALLOWAY ST LOS ANGELES CA 90272,34.04951141,-118.52130341,Destroyed (>50%),Single Residence,1.0
4414014019,16280 W SUNSET BLVD LOS ANGELES CA 90272,34.04853538,-118.53942743,Destroyed (>50%),Multiple Residence,1.0
4451017028,21649 PACIFIC COAST HWY MALIBU CA 90265,34.03891226,-118.64648987,No Damage,Single Residence,0.0
4411019024,545 ALMA REAL DR LOS ANGELES CA 90272,34.0380618,-118.52344178,Destroyed (>50%),Single Residence,1.0
5835041005,2822 HIGHVIEW AVE ALTADENA CA 91001,34.19301532,-118.14534216,Destroyed (>50%),Single Residence,1.0
4423006010,1148 HARTZELL ST LOS ANGELES CA 90272,34.05074646,-118.52053552,No Damage,Single Residence,0.0
5829026027,814 W ALTADENA DR ALTADENA CA 91001,34.19937159,-118.16338492,Affected (1-9%),Single Residence,0.0
4419004042,1000 TELLEM DR LOS ANGELES CA 90272,34.05420331,-118.54554248,Affected (1-9%),Single Residence,0.0
5841012012,459 E POPPYFIELDS DR ALTADENA CA 91001,34.19587803,-118.13649694,Destroyed (>50%),Single Residence,1.0
4431025088,1776 PALISADES DR LOS ANGELES CA 90272,34.07641225,-118.56191512,No Damage,Multiple Residence,0.0
5847007019,2216 MAR VISTA AVE ALTADENA CA 91001,34.18383124,-118.12700092,No Damage,Single Residence,0.0
5751007015,2695 WOODLYN RD PASADENA CA 91107,34.16703726,-118.09459772,No Damage,Single Residence,0.0
4431024027,1798 PALISADES DR LOS ANGELES CA 90272,34.07486997,-118.55923312,Destroyed (>50%),Multiple Residence,1.0
4420019013,16647 BIENVENEDA PL LOS ANGELES CA 90272,34.06040223,-118.54501251,No Damage,Single Residence,0.0
5844015010,1171 E ALTADENA DR ALTADENA CA 91001,34.19073464,-118.12656751,Destroyed (>50%),Single Residence,1.0
5765029015,2251 HIGHLAND VISTA DR ARCADIA CA 91006,34.17620458,-118.02173876,No Damage,Single Residence,0.0
4419012031,734 ENCHANTED WAY LOS ANGELES CA 90272,34.04935351,-118.54899821,Affected (1-9%),Single Residence,0.0
5832020004,3211 FAIR OAKS AVE ALTADENA CA 91001,34.19998295,-118.14517825,Destroyed (>50%),Single Residence,1.0
5845002006,2528 LAKE AVE ALTADENA CA 91001,34.18932256,-118.13106974,No Damage,,0.0
4415015014,16812 LIVORNO DR LOS ANGELES CA 90272,34.04427753,-118.54476959,Destroyed (>50%),Single Residence,1.0
4443019022,18017 SANDY CAPE DR LOS ANGELES CA 90272,34.04773792,-118.56741354,No Damage,Single Residence,0.0
4443008051,18203 COASTLINE DR NO 6 MALIBU CA 90265,34.04328647,-118.57165396,No Damage,Multiple Residence,0.0
5835015016,119 FIGUEROA DR ALTADENA CA 91001,34.18658415,-118.15291682,No Damage,Single Residence,0.0
5845005005,2336 LAKE AVE ALTADENA CA 91001,34.18596397,-118.13121122,Destroyed (>50%),Nonresidential Commercial,1.0
5845013001,2101 MAIDEN LN ALTADENA CA 91001,34.18191972,-118.12883327,Destroyed (>50%),Single Residence,1.0
5847004010,2269 MAR VISTA AVE ALTADENA CA 91001,34.18489072,-118.12773624,Destroyed (>50%),Single Residence,1.0
5842015008,955 CONCHA ST ALTADENA CA 91001,34.19935159,-118.12963459,No Damage,Single Residence,0.0
5825010001,1981 GLEN AVE PASADENA CA 91103,34.1797897,-118.15549813,No Damage,Single Residence,0.0
5846024024,1797 MEADOWBROOK RD ALTADENA CA 91001,34.18365526,-118.11358915,No Damage,Single Residence,0.0
4412010011,671 HAMPDEN PL LOS ANGELES CA 90272,34.04195347,-118.52684017,Destroyed (>50%),Single Residence,1.0
4414005020,548 TAHQUITZ PL LOS ANGELES CA 90272,34.04361823,-118.53807374,Destroyed (>50%),Single Residence,1.0
4416018019,591 PASEO MIRAMAR LOS ANGELES CA 90272,34.04708146,-118.55805029,Destroyed (>50%),Single Residence,1.0
5846010024,2453 HOLLISTON AVE ALTADENA CA 91001,34.18808875,-118.12359486,Destroyed (>50%),Single Residence,1.0
4450021049,20647 SEABOARD RD MALIBU CA 90265,34.04043387,-118.62319895,Affected (1-9%),Single Residence,0.0
5857019033,1890 CANYON CLOSE RD PASADENA CA 91107,34.17839315,-118.09853867,No Damage,Single Residence,0.0
4420030005,1339 LUNA VISTA DR LOS ANGELES CA 90272,34.0614437,-118.5507553,No Damage,Single Residence,0.0
5841004012,3005 LAKE AVE ALTADENA CA 91001,34.19754072,-118.13134005,Destroyed (>50%),Single Residence,1.0
5833019032,3128 RAYMOND AVE ALTADENA CA 91001,34.19718946,-118.14093506,Destroyed (>50%),Single Residence,1.0
5846005036,1144 E ALTADENA DR ALTADENA CA 91001,34.18987344,-118.12708661,Destroyed (>50%),Single Residence,1.0
4431025080,1760 PALISADES DR LOS ANGELES CA 90272,34.07641225,-118.56191512,No Damage,Multiple Residence,0.0
4451001014,21330 PACIFIC COAST HWY MALIBU CA 90265,34.03708569,-118.63920546,Destroyed (>50%),Single Residence,1.0
4432005914,,34.07616887,-118.51483322,Destroyed (>50%),,1.0
5759003007,1520 OLD HOUSE RD PASADENA CA 91107,34.1715237,-118.08016465,No Damage,Single Residence,0.0
4431024031,1806 PALISADES DR LOS ANGELES CA 90272,34.07486997,-118.55923312,Destroyed (>50%),Multiple Residence,1.0
4431014017,1841 MICHAEL LN LOS ANGELES CA 90272,34.07801968,-118.55856924,Destroyed (>50%),Single Residence,1.0
5833004033,3207 MARENGO AVE ALTADENA CA 91001,34.19950435,-118.13756176,Destroyed (>50%),Single Residence,1.0
5832008023,3183 GRANDEUR AVE ALTADENA CA 91001,34.19947825,-118.15174488,Destroyed (>50%),Single Residence,1.0
5765003010,2224 SANTA ANITA AVE SIERRA MADRE CA 91024,34.1705023,-118.03174563,No Damage,Single Residence,0.0
4432006065,1800 ALTA MURA RD LOS ANGELES CA 90272,34.06449433,-118.50345636,No Damage,Single Residence,0.0
5844028006,1668 GAYWOOD DR ALTADENA CA 91001,34.19208297,-118.11638417,Destroyed (>50%),Single Residence,1.0
5765032009,2225 CIELO PL ARCADIA CA 91006,34.17559244,-118.02505852,No Damage,Single Residence,0.0
5844010013,2827 HOLLISTON AVE ALTADENA CA 91001,34.19445098,-118.12369519,No Damage,Single Residence,0.0
4415001023,663 N LAS CASAS AVE LOS ANGELES CA 90272,34.04773526,-118.54205653,Affected (1-9%),Single Residence,0.0
4419010034,16645 MERRIVALE LN LOS ANGELES CA 90272,34.05319298,-118.54550429,Destroyed (>50%),Single Residence,1.0
5829023018,424 DEVIRIAN PL ALTADENA CA 91001,34.19558445,-118.15642923,Destroyed (>50%),Single Residence,1.0
4420040001,1436 VIA CRESTA LOS ANGELES CA 90272,34.05694095,-118.53745444,Destroyed (>50%),Single Residence,1.0
4431010054,1602 PALISADES DR NO 37 LOS ANGELES CA 90272,34.076345,-118.56354984,No Damage,Multiple Residence,0.0
4416022050,880 VISTA PACIFICA LOS ANGELES CA 90272,34.05029843,-118.55611875,Destroyed (>50%),Single Residence,1.0
5759023005,1385 REXFORD AVE PASADENA CA 91107,34.17015942,-118.07045934,No Damage,Single Residence,0.0
5759018002,1270 HASTINGS RANCH DR PASADENA CA 91107,34.16832899,-118.07284501,No Damage,Single Residence,0.0
5843030005,3367 RUBIO CREST DR ALTADENA CA 91001,34.20088131,-118.12448204,Destroyed (>50%),Single Residence,1.0
4425006001,13705 ROMANY DR LOS ANGELES CA 90272,34.05570278,-118.50552859,Destroyed (>50%),Single Residence,1.0
4413004018,16018 TEMECULA ST LOS ANGELES CA 90272,34.04539745,-118.53628194,Destroyed (>50%),Single Residence,1.0
4448023038,2201 LITTLE LAS FLORES CANYON RD TOPANGA 90290,34.06803403,-118.62982461,Destroyed (>50%),Single Residence,1.0
5843016002,1200 SUNNY OAKS CIR ALTADENA CA 91001,34.19820513,-118.12195241,No Damage,Single Residence,0.0
5862019001,3811 CANON BLVD ALTADENA CA 91001,34.2092968,-118.13313071,Destroyed (>50%),Single Residence,1.0
5845005030,929 E MENDOCINO ST ALTADENA CA 91001,34.18609509,-118.13074966,Destroyed (>50%),Single Residence,1.0
4450005086,20516 PACIFIC COAST HIGHWAY MALIBU CA 90265,34.03778027,-118.62155691,Destroyed (>50%),Single Residence,1.0
4443019028,18073 SANDY CAPE DR LOS ANGELES CA 90272,34.04837919,-118.5693444,Affected (1-9%),Single Residence,0.0
4411005022,806 ALMA REAL DR LOS ANGELES CA 90272,34.04312432,-118.52300081,Destroyed (>50%),Single Residence,1.0
4415018125,17352 W SUNSET BLVD NO 102 LOS ANGELES CA 90272,34.03969698,-118.55298564,Affected (1-9%),Multiple Residence,0.0
4420012016,1130 LAS PULGAS PL LOS ANGELES CA 90272,34.05328718,-118.53971799,Affected (1-9%),Single Residence,0.0
4443009029,18117 COASTLINE DR NO 1 MALIBU CA 90265,34.04333838,-118.5703195,Affected (1-9%),Multiple Residence,0.0
4411009013,700 CHAPALA DR LOS ANGELES CA 90272,34.04039275,-118.52121463,Destroyed (>50%),Single Residence,1.0
4423024009,14550 GALLAUDET PL LOS ANGELES CA 90272,34.04638067,-118.51531338,Destroyed (>50%),Single Residence,1.0
4431026016,1422 EL BOSQUE CT LOS ANGELES CA 90272,34.07483953,-118.55606809,No Damage,Single Residence,0.0
4422032003,1324 MARINETTE RD LOS ANGELES CA 90272,34.05409233,-118.51890495,Destroyed (>50%),Single Residence,1.0
5846007006,2534 GANESHA AVE ALTADENA CA 91001,34.18943641,-118.125438,Destroyed (>50%),Single Residence,1.0
5833019005,235 E PALM ST ALTADENA CA 91001,34.19544908,-118.14165683,Destroyed (>50%),Single Residence,1.0
4423001021,1101 CHARM ACRES PL LOS ANGELES CA 90272,34.04885782,-118.52591282,Affected (1-9%),Single Residence,0.0
5765031009,2207 CANYON RD ARCADIA CA 91006,34.17539921,-118.02671904,No Damage,Single Residence,0.0
5840003008,2591 CATHERINE RD ALTADENA CA 91001,34.18926912,-118.13478237,No Damage,Single Residence,0.0
5835003013,20 W MANOR ST ALTADENA CA 91001,34.19279669,-118.14871804,Destroyed (>50%),Single Residence,1.0
5829035019,416 W MARIPOSA ST ALTADENA CA 91001,34.19473022,-118.15660122,Destroyed (>50%),Single Residence,1.0
4431005013,17155 AVENIDA DE SANTA YNEZ LOS ANGELES CA 90272,34.06989291,-118.55961418,No Damage,Single Residence,0.0
4411023024,14918 LA CUMBRE DR LOS ANGELES CA 90272,34.03343139,-118.5212242,No Damage,Single Residence,0.0
4416004035,17455 TRAMONTO DR LOS ANGELES CA 90272,34.04280234,-118.55806118,No Damage,Single Residence,0.0
4411013034,624 OCAMPO DR LOS ANGELES CA 90272,34.03940435,-118.51976465,No Damage,Single Residence,0.0
5847003002,2118 MAIDEN LN ALTADENA CA 91001,34.1822611,-118.1282367,Major (26-50%),Single Residence,1.0
4420030018,1435 LACHMAN LN LOS ANGELES CA 90272,34.06166028,-118.54993025,No Damage,Single Residence,0.0
4423020023,931 HARTZELL ST LOS ANGELES CA 90272,34.04656258,-118.52021563,Destroyed (>50%),Single Residence,1.0
5840010005,2485 SANTA ROSA AVE ALTADENA CA 91001,34.18807383,-118.13726992,No Damage,Single Residence,0.0
4423028044,823 GALLOWAY ST LOS ANGELES CA 90272,34.04386679,-118.52063883,Destroyed (>50%),Single Residence,1.0
5833022022,310 E POPPYFIELDS DR ALTADENA CA 91001,34.19615524,-118.13957613,Destroyed (>50%),Single Residence,1.0
5860038008,2216 KINCLAIR DRIVE PASADENA CA 91107,34.18120694,-118.09009146,No Damage,Single Residence,0.0
5833025005,2969 RAYMOND AVE ALTADENA CA 91001,34.1947173,-118.1424883,Destroyed (>50%),Single Residence,1.0
4423003010,1146 EMBURY ST LOS ANGELES CA 90272,34.05028442,-118.52355528,Destroyed (>50%),Single Residence,1.0
5827019032,247 W WOODBURY RD ALTADENA CA 91001,34.18311661,-118.15604681,No Damage,Single Residence,0.0
5839009029,2195 EL MOLINO AVE ALTADENA CA 91001,34.18328322,-118.13526437,No Damage,Single Residence,0.0
